año,Mes,Estamento,cargo_funcion,grado_jornada,calif_form,region,as_espec,r_bruta_mens,r_liquida_mens,r_adic,r_bonos_inc,der_hr_ext,mont_hr_ext_diur,mont_hr_ext_noct,mont_hr_ext_fest,fecha_in,fecha_ter,viaticos,observaciones,id,monto_hr_ext_diur,hr_ext_diur,monto_hr_ext_noct,hr_ext_noct,monto_hr_ext_fest,hr_ext_fest
2018,Octubre,Profesional,PROFESIONAL D.A.S.G.,11,ADMINISTRADOR PUBLICO,Región Metropolitana de Santiago,(151)(149)(75)(76)(66)(78)(153)(44)(07),1641773,1409409.0,-,-,No,No tiene,No tiene,No tiene,01-04-2018,31-10-2018,No informa,Sin observaciones,142,0.0,0.0,0.0,0.0,0.0,0.0
2018,Octubre,Administrativo,ADMINISTRATIVO ADMINISTRACION MUNICIPAL,17,4TO AÑO MEDIO,Región Metropolitana de Santiago,(151)(149),188228,188230.0,-,-,No,No tiene,No tiene,No tiene,01-02-2018,30-10-2018,No informa,Sin observaciones,144,0.0,0.0,0.0,0.0,0.0,0.0
2018,Octubre,Auxiliar,AUXILIAR JORNADA PARCIAL DASG,17,1ER AÑO MEDIO,Región Metropolitana de Santiago,(151)(150)(149),150230,150228.0,-,-,No,No tiene,No tiene,No tiene,02-05-2017,30-10-2018,No informa,Sin observaciones,145,0.0,0.0,0.0,0.0,0.0,0.0
2018,Octubre,Profesional,PROFESIONAL SECPLA,8,INGENIERO COMERCIAL,Región Metropolitana de Santiago,(151)(150)(149)(75)(76)(66)(78)(153)(44)(07)(154),2630486,1807447.0,-,-,No,No tiene,No tiene,No tiene,11-12-2015,31-10-2018,No informa,Sin observaciones,152,0.0,0.0,0.0,0.0,0.0,0.0
2018,Octubre,Profesional,PROFESIONAL TRANSITO,10,PROFESORA EDUCACION FISICA,Región Metropolitana de Santiago,(151)(150)(149)(75)(76)(66)(78)(153)(44)(07),2158731,1543988.0,-,-,Sí,"48.433,00 : 9,00 hrs",No tiene,No tiene,01-03-2009,31-10-2018,No informa,Sin observaciones,153,48.433,9.0,0.0,0.0,0.0,0.0
2018,Octubre,Técnico,TECNICO EN DISEÑO GRAFICO,12,TECNICO EN DISEÑO GRAFICO,Región Metropolitana de Santiago,(151)(150)(149)(75)(76)(66)(78)(44)(07),1468405,1278357.0,-,-,Sí,"112.778,00 : 30,00 hrs",No tiene,"90.222,00 : 20,00 hrs",01-08-2017,31-10-2018,No informa,Sin observaciones,168,112.778,30.0,0.0,0.0,90.222,20.0
2018,Octubre,Técnico,TECNICO DIDECO,10,GESTION PUBLICA,Región Metropolitana de Santiago,(151)(149)(75)(76)(66)(78)(44)(07),1645651,1393613.0,-,-,Sí,"134.537,00 : 25,00 hrs",No tiene,"32.289,00 : 5,00 hrs",01-01-2018,31-10-2018,No informa,Sin observaciones,169,134.537,25.0,0.0,0.0,32.289,5.0
2018,Octubre,Auxiliar,AUXILIAR JORNADA PARCIAL DASG,17,8VO BASICO,Región Metropolitana de Santiago,(151)(150)(149),150230,150228.0,-,-,No,No tiene,No tiene,No tiene,02-06-2017,30-10-2018,No informa,Sin observaciones,173,0.0,0.0,0.0,0.0,0.0,0.0
2018,Octubre,Profesional,PROFESIONAL DIDECO,12,DISEÑADOR GRAFICO,Región Metropolitana de Santiago,(151)(149)(75)(76)(66)(78)(153)(44)(07),1532492,1311828.0,-,-,Sí,"75.185,00 : 20,00 hrs",No tiene,No tiene,01-01-2018,31-10-2018,No informa,Sin observaciones,175,75.185,20.0,0.0,0.0,0.0,0.0
2018,Octubre,Auxiliar,AUXILIAR JORNADA PARCIAL DASG,17,8VO BASICO,Región Metropolitana de Santiago,(151)(150)(149),150230,150228.0,-,-,No,No tiene,No tiene,No tiene,02-05-2017,30-10-2018,No informa,Sin observaciones,177,0.0,0.0,0.0,0.0,0.0,0.0
2018,Octubre,Profesional,PROFESIONAL DASG,7,INGENIERO COMERCIAL,Región Metropolitana de Santiago,(151)(150)(149),461026,461026.0,-,-,No,No tiene,No tiene,No tiene,01-01-2017,30-10-2018,No informa,Sin observaciones,186,0.0,0.0,0.0,0.0,0.0,0.0
2018,Octubre,Administrativo,CAJERO TESORERIA DIR FINANZAS,17,4TO AÑO MEDIO,Región Metropolitana de Santiago,(151)(150)(149)(75)(76)(66)(78)(40)(44)(07),875675,662565.0,-,-,Sí,"80.829,00 : 40,00 hrs",No tiene,"29.098,00 : 12,00 hrs",01-05-2013,31-10-2018,No informa,Sin observaciones,189,80.829,40.0,0.0,0.0,29.098,12.0
2018,Octubre,Administrativo,ADMINISTRATIVO  PPTO DIR FINANZAS,11,4TO AÑO MEDIO,Región Metropolitana de Santiago,(151)(150)(149)(75)(76)(66)(78)(44)(07),1619858,1229209.0,-,-,No,No tiene,No tiene,No tiene,01-09-2001,31-10-2018,No informa,Sin observaciones,195,0.0,0.0,0.0,0.0,0.0,0.0
2018,Octubre,Técnico,JUZGADO TECNICO,11,ADMINISTRACION DE EMPRESAS PERSONAL,Región Metropolitana de Santiago,(151)(150)(149)(75)(76)(66)(78)(44)(07),1634095,1273708.0,-,-,No,No tiene,No tiene,No tiene,01-01-1996,31-10-2018,No informa,Sin observaciones,198,0.0,0.0,0.0,0.0,0.0,0.0
2018,Octubre,Profesional,PROFESIONAL SECPLA,11,PROFESORA DE EDUCACION BASICA,Región Metropolitana de Santiago,(151)(149)(75)(76)(66)(78)(153)(44)(07),1641773,1380182.0,-,-,No,No tiene,No tiene,No tiene,01-01-2018,31-10-2018,No informa,Sin observaciones,201,0.0,0.0,0.0,0.0,0.0,0.0
2018,Octubre,Técnico,TECNICO DIR TRANSITO,9,ESTUDIOS UNIVERSITARIOS INCOMPLETOS,Región Metropolitana de Santiago,(151)(150)(149)(75)(76)(66)(78)(44)(07),2174269,1710482.0,-,-,Sí,"65.048,00 : 10,00 hrs",No tiene,No tiene,08-05-1995,31-10-2018,No informa,Sin observaciones,205,65.048,10.0,0.0,0.0,0.0,0.0
2018,Octubre,Administrativo,DIDECO ADMINISTRATIVO,11,LICENCIA EDUC. MEDIA,Región Metropolitana de Santiago,(151)(150)(149)(75)(76)(66)(78)(44)(07),1562907,1372916.0,-,-,Sí,"44.972,00 : 10,00 hrs",No tiene,"140.312,00 : 26,00 hrs",17-04-2017,31-10-2018,No informa,Sin observaciones,207,44.972,10.0,0.0,0.0,140.312,26.0
2018,Octubre,Profesional,PROFESIONAL SECRETARIA MUNICIPAL,9,ADMINISTRADOR PUBLICO,Región Metropolitana de Santiago,(151)(150)(149)(75)(76)(66)(78)(153)(44)(07),2535314,2130006.0,-,-,Sí,"13.010,00 : 2,00 hrs",No tiene,No tiene,01-04-2017,31-10-2018,No informa,Sin observaciones,208,13.01,2.0,0.0,0.0,0.0,0.0
2018,Octubre,Técnico,TECNICO OBRAS,10,TECNICO EN ELECTROMECANICA,Región Metropolitana de Santiago,(151)(150)(149)(75)(76)(66)(78)(44)(07),1853974,1575030.0,-,-,Sí,"53.815,00 : 10,00 hrs",No tiene,"25.831,00 : 4,00 hrs",01-08-2017,31-10-2018,No informa,Sin observaciones,210,53.815,10.0,0.0,0.0,25.831,4.0
2018,Octubre,Administrativo,ADMINISTRATIVO DIDECO,16,LICENCIA EDUC. MEDIA,Región Metropolitana de Santiago,(151)(150)(149),141704,141704.0,-,-,No,No tiene,No tiene,No tiene,06-03-2017,30-10-2018,No informa,Sin observaciones,214,0.0,0.0,0.0,0.0,0.0,0.0
2018,Octubre,Auxiliar,AUXILIAR JORNADA PARCIAL DASG,17,8VO BASICO,Región Metropolitana de Santiago,(151)(150)(149),150230,150228.0,-,-,No,No tiene,No tiene,No tiene,21-06-2017,30-10-2018,No informa,Sin observaciones,217,0.0,0.0,0.0,0.0,0.0,0.0
2018,Octubre,Administrativo,ADMINISTRATIVO ADM.MUNICIPAL,16,LICENCIA EDUC. MEDIA,Región Metropolitana de Santiago,(151)(150)(149)(75)(76)(66)(78)(44)(07),967739,864994.0,-,-,Sí,"52.870,00 : 23,00 hrs",No tiene,No tiene,01-01-2017,31-10-2018,No informa,Sin observaciones,220,52.87,23.0,0.0,0.0,0.0,0.0
2018,Octubre,Profesional,PROFESIONAL DIDECO,10,ASISTENTE SOCIAL,Región Metropolitana de Santiago,(151)(150)(149)(75)(76)(66)(78)(153)(44)(07),2135668,1808361.0,-,-,Sí,"53.815,00 : 10,00 hrs",No tiene,No tiene,01-01-2017,31-10-2018,No informa,Sin observaciones,221,53.815,10.0,0.0,0.0,0.0,0.0
2018,Octubre,Administrativo,ADMINISTRATIVO DIR FINANZAS,17,4TO AÑO MEDIO,Región Metropolitana de Santiago,(151)(150)(149)(75)(76)(66)(78)(44)(07),871190,749031.0,-,-,Sí,"70.725,00 : 35,00 hrs",No tiene,No tiene,05-08-2015,31-10-2018,No informa,Sin observaciones,223,70.725,35.0,0.0,0.0,0.0,0.0
2018,Octubre,Administrativo,ADMINISTRATIVO DOM,11,LICENCIA EDUC. MEDIA,Región Metropolitana de Santiago,(151)(150)(149)(75)(76)(66)(78)(44)(07),1562907,1297667.0,-,-,Sí,"71.955,00 : 16,00 hrs",No tiene,No tiene,01-12-2017,31-10-2018,No informa,Sin observaciones,227,71.955,16.0,0.0,0.0,0.0,0.0
2018,Octubre,Profesional,PROFESIONAL DIDECO,8,PROFESOR DE EDUCACION FISICA,Región Metropolitana de Santiago,(151)(150)(149),761900,761900.0,-,-,No,No tiene,No tiene,No tiene,01-01-2017,30-10-2018,No informa,Sin observaciones,234,0.0,0.0,0.0,0.0,0.0,0.0
2018,Octubre,Administrativo,"ADMINISTRATIVO, ADMINISTRACION MUNICIPAL",17,4TO AÑO MEDIO,Región Metropolitana de Santiago,(151)(149)(75)(76)(66)(78)(44)(07),766760,562372.0,-,-,Sí,"4.041,00 : 2,00 hrs",No tiene,"60.622,00 : 25,00 hrs",01-02-2018,31-10-2018,No informa,Sin observaciones,236,4.041,2.0,0.0,0.0,60.622,25.0
2018,Octubre,Administrativo,"ADMINISTRATIVO, ADMINISTRACION MUNICIPAL",17,TECNICO EN ADMINISTRACION DE EMPRESAS,Región Metropolitana de Santiago,(151)(150)(149)(75)(76)(66)(78)(44)(07),603352,517269.0,-,-,Sí,"4.041,00 : 2,00 hrs",No tiene,"140.642,00 : 58,00 hrs",03-09-2018,30-11-2018,No informa,Sin observaciones,237,4.041,2.0,0.0,0.0,140.642,58.0
2018,Octubre,Administrativo,"ADMINISTRATIVO, DASG",12,LICENCIA MEDIA TECNICO PROFESIONAL,Región Metropolitana de Santiago,(151)(150)(149)(75)(76)(66)(78)(44)(07),1468405,1280324.0,-,-,Sí,"41.352,00 : 11,00 hrs",No tiene,"4.511,00 : 1,00 hrs",01-02-2017,31-10-2018,No informa,Sin observaciones,239,41.352,11.0,0.0,0.0,4.511,1.0
2018,Octubre,Profesional,PROFESIONAL D.A.S.G.,11,"INGENIERO EN PREVENCION DE RIESGOS, CALIDAD Y AMBIENTE",Región Metropolitana de Santiago,(151)(150)(149)(75)(76)(66)(78)(153)(44)(07),1817837,1570481.0,-,-,Sí,"53.966,00 : 12,00 hrs",No tiene,No tiene,01-01-2017,31-10-2018,No informa,Sin observaciones,242,53.966,12.0,0.0,0.0,0.0,0.0
2018,Octubre,Profesional,PROFESIONAL DITEC,8,ING. EN COMPUTACION E INFORMATICA,Región Metropolitana de Santiago,(151)(150)(149)(75)(76)(66)(78)(153)(44)(07),3023951,2474777.0,-,-,Sí,"157.224,00 : 20,00 hrs",No tiene,"9.433,00 : 1,00 hrs",01-11-2007,31-10-2018,No informa,Sin observaciones,243,157.224,20.0,0.0,0.0,9.433,1.0
2018,Octubre,Profesional,PROFESIONAL ADM MUNICIPAL,9,PSICOLOGA,Región Metropolitana de Santiago,(151)(150)(149)(75)(76)(66)(78)(153)(44)(07),2535314,2155520.0,-,-,Sí,"130.097,00 : 20,00 hrs",No tiene,No tiene,06-02-2017,31-10-2018,No informa,Sin observaciones,247,130.097,20.0,0.0,0.0,0.0,0.0
2018,Octubre,Técnico,TECNICO DMAOS,9,LICENCIADO EN GEOGRAFIA,Región Metropolitana de Santiago,(151)(150)(149)(75)(76)(66)(78)(44)(07),2116153,1838524.0,-,-,Sí,"136.602,00 : 21,00 hrs",No tiene,"163.922,00 : 21,00 hrs",01-01-2017,31-10-2018,No informa,Sin observaciones,252,136.602,21.0,0.0,0.0,163.922,21.0
2018,Octubre,Profesional,PROFESIONAL ADM. MUNICIPAL,10,TRABAJADORA SOCIAL,Región Metropolitana de Santiago,(151)(149)(75)(76)(66)(78)(153)(44)(07),1927345,1644755.0,-,-,Sí,"53.815,00 : 10,00 hrs",No tiene,"6.458,00 : 1,00 hrs",01-03-2018,31-10-2018,No informa,Sin observaciones,258,53.815,10.0,0.0,0.0,6.458,1.0
2018,Octubre,Profesional,PROFESIONAL SECPLA,7,GEOGRAFO,Región Metropolitana de Santiago,(151)(150)(149)(75)(76)(66)(78)(153)(44)(07),3622262,2936924.0,-,-,No,No tiene,No tiene,No tiene,01-01-2017,31-10-2018,No informa,Sin observaciones,259,0.0,0.0,0.0,0.0,0.0,0.0
2018,Octubre,Profesional,JEFE DPTO. DE MEDIO AMBIENTE DIDECO,7,MEDICO VETERINARIO,Región Metropolitana de Santiago,(151)(150)(149)(75)(76)(66)(78)(153)(44)(07),3651319,2994419.0,-,-,No,No tiene,No tiene,No tiene,01-01-1997,31-10-2018,No informa,Sin observaciones,260,0.0,0.0,0.0,0.0,0.0,0.0
2018,Octubre,Administrativo,ADMINISTRATIVO ADMINISTRACION MUNICIPAL,17,LICENCIA EDUC. MEDIA,Región Metropolitana de Santiago,(151)(149)(75)(76)(66)(78)(44)(07),766760,669819.0,-,-,Sí,"22.228,00 : 11,00 hrs",No tiene,"72.746,00 : 30,00 hrs",01-01-2018,31-10-2018,No informa,Sin observaciones,264,22.228,11.0,0.0,0.0,72.746,30.0
2018,Octubre,Administrativo,ADMINISTRATIVO D.M.A.O.S,17,4TO AÑO MEDIO,Región Metropolitana de Santiago,(151)(149)(75)(76)(66)(78)(44)(07),766760,670939.0,-,-,Sí,"6.062,00 : 3,00 hrs",No tiene,No tiene,01-05-2018,31-10-2018,No informa,Sin observaciones,267,6.062,3.0,0.0,0.0,0.0,0.0
2018,Octubre,Profesional,PROFESIONAL DIDECO,8,DISEÑO MENCION EQUIPAMIENTO,Región Metropolitana de Santiago,(151)(150)(149)(75)(76)(66)(78)(153)(44)(07),3014984,2535049.0,-,-,Sí,"47.167,00 : 6,00 hrs",No tiene,"18.867,00 : 2,00 hrs",01-01-2017,31-10-2018,No informa,Sin observaciones,276,47.167,6.0,0.0,0.0,18.867,2.0
2018,Octubre,Profesional,PROFESIONAL CONTROL,9,INGENIERO CIVIL INDUSTRIAL,Región Metropolitana de Santiago,(151)(150)(149)(75)(76)(66)(78)(154)(44)(07),2222763,1920408.0,-,-,No,No tiene,No tiene,No tiene,01-06-2016,31-10-2018,No informa,Sin observaciones,277,0.0,0.0,0.0,0.0,0.0,0.0
2018,Octubre,Administrativo,ADMINISTRATIVO DASG,16,TECNICO EN ADMINISTRACION,Región Metropolitana de Santiago,(151)(150)(149)(75)(76)(66)(78)(44)(07),972582,800536.0,-,-,No,No tiene,No tiene,No tiene,01-02-2016,31-10-2018,No informa,Sin observaciones,280,0.0,0.0,0.0,0.0,0.0,0.0
2018,Octubre,Profesional,PROFESIONAL SECPLA,8,ABOGADO,Región Metropolitana de Santiago,(151)(150)(149)(75)(76)(66)(78)(153)(44)(07),3014984,2527217.0,-,-,No,No tiene,No tiene,No tiene,01-01-2017,31-10-2018,No informa,Sin observaciones,283,0.0,0.0,0.0,0.0,0.0,0.0
2018,Octubre,Profesional,PROFESIONAL SECPLA,7,CONSTRUCTOR CIVIL MENCION OBRAS CIVILES,Región Metropolitana de Santiago,(151)(150)(149)(75)(76)(66)(78)(153)(44)(07),3622262,2972215.0,-,-,No,No tiene,No tiene,No tiene,01-01-2017,31-10-2018,No informa,Sin observaciones,286,0.0,0.0,0.0,0.0,0.0,0.0
2018,Octubre,Auxiliar,AUXILIAR JORNADA PARCIAL DASG,17,4TO AÑO MEDIO,Región Metropolitana de Santiago,(151)(150)(149),150230,150230.0,-,-,No,No tiene,No tiene,No tiene,02-05-2017,30-10-2018,No informa,Sin observaciones,290,0.0,0.0,0.0,0.0,0.0,0.0
2018,Octubre,Auxiliar,AUXILIAR D.A.S.G.,17,4TO AÑO MEDIO,Región Metropolitana de Santiago,(151)(150)(149),254858,243775.0,-,-,No,No tiene,No tiene,No tiene,01-12-2017,30-10-2018,No informa,Sin observaciones,292,0.0,0.0,0.0,0.0,0.0,0.0
2018,Octubre,Administrativo,DIDECO ADMINISTRATIVO,14,4TO AÑO MEDIO,Región Metropolitana de Santiago,(151)(150)(149),329602,329605.0,-,-,No,No tiene,No tiene,No tiene,06-03-2017,30-10-2018,No informa,Sin observaciones,294,0.0,0.0,0.0,0.0,0.0,0.0
2018,Octubre,Profesional,PROFESIONAL RECURSOS HUMANOS DASG,9,ASISTENTE SOCIAL,Región Metropolitana de Santiago,(151)(150)(149)(75)(76)(66)(78)(153)(44)(07),2543616,1738103.0,-,-,Sí,"247.184,00 : 38,00 hrs",No tiene,"31.223,00 : 4,00 hrs",07-04-2015,31-10-2018,No informa,Sin observaciones,306,247.184,38.0,0.0,0.0,31.223,4.0
2018,Octubre,Administrativo,ADMINISTRATIVO SEGURIDAD PUBLICA,17,TECNICO NIVEL MEDIO,Región Metropolitana de Santiago,(151)(149)(75)(76)(66)(78)(44)(07),766760,631742.0,-,-,Sí,"30.311,00 : 15,00 hrs",No tiene,"72.746,00 : 30,00 hrs",01-05-2018,31-10-2018,No informa,Sin observaciones,307,30.311,15.0,0.0,0.0,72.746,30.0
2018,Octubre,Profesional,PROFESIONAL DMAOS,9,INGENIERO EJECUCCION DE MINAS,Región Metropolitana de Santiago,(151)(150)(149)(75)(76)(66)(78)(153)(44)(07)(154),2610034,2145825.0,-,-,Sí,"32.524,00 : 5,00 hrs",No tiene,"54.641,00 : 7,00 hrs",01-05-1996,31-10-2018,No informa,Sin observaciones,309,32.524,5.0,0.0,0.0,54.641,7.0
2018,Octubre,Administrativo,ADMINISTRATIVO TRANSITO,13,4TO AÑO MEDIO,Región Metropolitana de Santiago,(151)(150)(149)(75)(76)(66)(78)(44)(07),1275951,1104837.0,-,-,Sí,"9.575,00 : 3,00 hrs",No tiene,No tiene,08-05-2017,31-10-2018,No informa,Sin observaciones,314,9.575,3.0,0.0,0.0,0.0,0.0
2018,Octubre,Administrativo,CAJERO DIR FINANZAS,17,PROFESOR DE HISTORIA Y GEOGRAFIA,Región Metropolitana de Santiago,(151)(150)(149)(75)(76)(66)(78)(40)(44)(07),866705,675273.0,-,-,Sí,"52.539,00 : 26,00 hrs",No tiene,No tiene,01-07-2016,31-10-2018,No informa,Sin observaciones,315,52.539,26.0,0.0,0.0,0.0,0.0
2018,Octubre,Auxiliar,AUXILIAR D.A.S.G.,17,SIN TITULO,Región Metropolitana de Santiago,(151)(149)(75)(76)(66)(78)(44)(07),763397,568554.0,-,-,Sí,"70.725,00 : 35,00 hrs",No tiene,"82.445,00 : 34,00 hrs",06-02-2018,31-10-2018,No informa,Sin observaciones,323,70.725,35.0,0.0,0.0,82.445,34.0
2018,Octubre,Profesional,DOM INGENIERO EN PROYECTOS INDUSTRIALES,8,INGENIERIA EN PROYECTOS INDUSTRIALES,Región Metropolitana de Santiago,(151)(150)(149)(75)(76)(66)(78)(153)(44)(07),3014984,2480062.0,-,-,No,No tiene,No tiene,No tiene,01-02-2017,31-10-2018,No informa,Sin observaciones,326,0.0,0.0,0.0,0.0,0.0,0.0
2018,Octubre,Administrativo,ADMINISTRATIVO SEGURIDAD PUBLICA,17,4TO AÑO MEDIO,Región Metropolitana de Santiago,(151)(149)(75)(76)(66)(78)(44)(07),766760,639286.0,-,-,Sí,"10.104,00 : 5,00 hrs",No tiene,"135.792,00 : 56,00 hrs",09-04-2018,31-10-2018,No informa,Sin observaciones,327,10.104,5.0,0.0,0.0,135.792,56.0
2018,Octubre,Profesional,PROFESIONAL DOM,10,ANTROPOLOGO,Región Metropolitana de Santiago,(151)(149),355174,355176.0,-,-,No,No tiene,No tiene,No tiene,01-01-2018,30-10-2018,No informa,Sin observaciones,331,0.0,0.0,0.0,0.0,0.0,0.0
2018,Octubre,Auxiliar,AUXILIAR DASG,16,2DO AÑO MEDIO,Región Metropolitana de Santiago,(151)(150)(149)(75)(76)(66)(78)(44)(07),964106,817915.0,-,-,Sí,"20.688,00 : 9,00 hrs",No tiene,No tiene,15-06-2017,31-10-2018,No informa,Sin observaciones,333,20.688,9.0,0.0,0.0,0.0,0.0
2018,Octubre,Auxiliar,AUXILIAR ALCALDIA,13,SEGUNDO AÑO MEDIO,Región Metropolitana de Santiago,(151)(150)(149)(75)(76)(66)(78)(44)(07),1271374,1090393.0,-,-,Sí,"105.320,00 : 33,00 hrs",No tiene,"153.193,00 : 40,00 hrs",09-01-2017,31-10-2018,No informa,Sin observaciones,338,105.32,33.0,0.0,0.0,153.193,40.0
2018,Octubre,Administrativo,ADMINISTRATIVO FINANZAS,13,4TO AÑO MEDIO,Región Metropolitana de Santiago,(151)(149)(75)(76)(66)(78)(44)(07),1130559,964220.0,-,-,No,No tiene,No tiene,No tiene,01-01-2018,31-10-2018,No informa,Sin observaciones,339,0.0,0.0,0.0,0.0,0.0,0.0
2018,Octubre,Profesional,PROFESIONAL DIDECO,9,ASISTENTE SOCIAL,Región Metropolitana de Santiago,(151)(150)(149),635724,635724.0,-,-,No,No tiene,No tiene,No tiene,12-04-2017,30-10-2018,No informa,Sin observaciones,342,0.0,0.0,0.0,0.0,0.0,0.0
2018,Octubre,Profesional,PROFESIONAL OBRAS,8,GEOGRAFO,Región Metropolitana de Santiago,(151)(150)(149)(75)(76)(66)(78)(153)(44)(07),3014984,2428846.0,-,-,No,No tiene,No tiene,No tiene,01-06-2017,31-10-2018,No informa,Sin observaciones,343,0.0,0.0,0.0,0.0,0.0,0.0
2018,Octubre,Auxiliar,AUXILIAR DIDECO,16,4TO AÑO MEDIO,Región Metropolitana de Santiago,(151)(150)(149)(75)(76)(66)(78)(44)(07),964106,853091.0,-,-,Sí,"29.883,00 : 13,00 hrs",No tiene,"24.826,00 : 9,00 hrs",17-03-2017,31-10-2018,No informa,Sin observaciones,344,29.883,13.0,0.0,0.0,24.826,9.0
2018,Octubre,Técnico,TECNICO DITEC,10,ANALISTA DE SISTEMAS,Región Metropolitana de Santiago,(151)(150)(149)(75)(76)(66)(78)(44)(07)(154),1923164,1611653.0,-,-,Sí,"80.722,00 : 15,00 hrs",No tiene,No tiene,01-11-1999,31-10-2018,No informa,Sin observaciones,350,80.722,15.0,0.0,0.0,0.0,0.0
2018,Octubre,Profesional,PROFESIONAL DIDECO,11,EDUCADOR DE PARVULOS,Región Metropolitana de Santiago,(151)(149)(75)(76)(66)(78)(153)(44)(07),1641773,1402195.0,-,-,Sí,"130.418,00 : 29,00 hrs",No tiene,"59.363,00 : 11,00 hrs",01-01-2018,31-10-2018,No informa,Sin observaciones,352,130.418,29.0,0.0,0.0,59.363,11.0
2018,Octubre,Administrativo,SECRETARIA ALCALDE,11,4TO AÑO MEDIO,Región Metropolitana de Santiago,(151)(150)(149)(75)(76)(66)(78)(44)(07),1605620,1384201.0,-,-,Sí,"179.887,00 : 40,00 hrs",No tiene,"107.932,00 : 20,00 hrs",01-08-2004,31-10-2018,No informa,Sin observaciones,355,179.887,40.0,0.0,0.0,107.932,20.0
2018,Octubre,Profesional,PROFESIONAL CONTROL,9,CONTADOR AUDITOR,Región Metropolitana de Santiago,(151)(150)(149)(75)(76)(66)(78)(154)(44)(07),2214461,1880751.0,-,-,No,No tiene,No tiene,No tiene,01-06-2017,31-10-2018,No informa,Sin observaciones,359,0.0,0.0,0.0,0.0,0.0,0.0
2018,Octubre,Administrativo,ADMINISTRATIVO PPTO DIR FINANZAS,11,SECRETARIA EJECUTIVA,Región Metropolitana de Santiago,(151)(150)(149)(75)(76)(66)(78)(44)(07),1641214,1434136.0,-,-,Sí,"58.463,00 : 13,00 hrs",No tiene,"21.586,00 : 4,00 hrs",18-07-1997,31-10-2018,No informa,Sin observaciones,374,58.463,13.0,0.0,0.0,21.586,4.0
2018,Octubre,Profesional,DOM ARQUITECTO,10,ARQUITECTO,Región Metropolitana de Santiago,(151)(150)(149)(75)(76)(66)(78)(153)(44)(07),2135668,1793054.0,-,-,No,No tiene,No tiene,No tiene,01-02-2017,31-10-2018,No informa,Sin observaciones,380,0.0,0.0,0.0,0.0,0.0,0.0
2018,Octubre,Administrativo,ADMINISTRATIVO ADMINISTRACION MUNICIPAL,17,SECRETARIA,Región Metropolitana de Santiago,(151)(149)(75)(76)(66)(78)(44)(07),766760,631284.0,-,-,Sí,"46.476,00 : 23,00 hrs",No tiene,"89.720,00 : 37,00 hrs",01-02-2018,31-10-2018,No informa,Sin observaciones,381,46.476,23.0,0.0,0.0,89.72,37.0
2018,Octubre,Profesional,PROFESIONAL DMAOS,7,INGENIERO AMBIENTAL,Región Metropolitana de Santiago,(151)(150)(149)(75)(76)(66)(78)(153)(44)(07),3622262,2993713.0,-,-,Sí,"287.485,00 : 30,00 hrs",No tiene,"160.992,00 : 14,00 hrs",01-01-2017,31-10-2018,No informa,Sin observaciones,385,287.485,30.0,0.0,0.0,160.992,14.0
2018,Octubre,Profesional,PROFESIONAL ADMINISTRACION MUNICIPAL,7,INGENIERO EN ADMINISTRACION AGROINDUSTRIAL,Región Metropolitana de Santiago,(151)(149)(75)(76)(66)(78)(153)(44)(07),3260672,2648345.0,-,-,Sí,"316.234,00 : 33,00 hrs",No tiene,"126.493,00 : 11,00 hrs",01-04-2018,31-10-2018,No informa,Sin observaciones,387,316.234,33.0,0.0,0.0,126.493,11.0
2018,Octubre,Profesional,PSICOLOGO DIDECO,9,PSICOLOGO,Región Metropolitana de Santiago,(151)(150)(149)(75)(76)(66)(78)(153)(44)(07),2535314,2157065.0,-,-,Sí,"162.621,00 : 25,00 hrs",No tiene,"46.835,00 : 6,00 hrs",01-04-2017,31-10-2018,No informa,Sin observaciones,388,162.621,25.0,0.0,0.0,46.835,6.0
2018,Octubre,Administrativo,ADMINIST. TESORERIA DIR FINANZAS,17,LICENCIA EDUC. MEDIA,Región Metropolitana de Santiago,(151)(150)(149)(75)(76)(66)(78)(40)(44)(07),875675,602901.0,-,-,Sí,"80.829,00 : 40,00 hrs",No tiene,"9.699,00 : 4,00 hrs",01-06-2014,31-10-2018,No informa,Sin observaciones,391,80.829,40.0,0.0,0.0,9.699,4.0
2018,Octubre,Profesional,PROFESIONAL ADM. MUNICIPAL,8,ADMINISTRADOR PUBLICO,Región Metropolitana de Santiago,(151)(150)(149)(75)(76)(66)(78)(153)(44)(07),3014984,2527187.0,-,-,Sí,"39.306,00 : 5,00 hrs",No tiene,No tiene,01-01-2017,31-10-2018,No informa,Sin observaciones,397,39.306,5.0,0.0,0.0,0.0,0.0
2018,Octubre,Técnico,TECNICO DIRECCION DE CONTROL,10,CONTADOR,Región Metropolitana de Santiago,(151)(150)(149)(75)(76)(66)(78)(44)(07),1877037,1510327.0,-,-,Sí,"53.815,00 : 10,00 hrs",No tiene,No tiene,20-09-2011,31-10-2018,No informa,Sin observaciones,401,53.815,10.0,0.0,0.0,0.0,0.0
2018,Octubre,Auxiliar,AUXILIAR JORNADA PARCIAL DASG,17,4TO AÑO MEDIO,Región Metropolitana de Santiago,(151)(150)(149),150230,150230.0,-,-,No,No tiene,No tiene,No tiene,08-06-2017,30-10-2018,No informa,Sin observaciones,406,0.0,0.0,0.0,0.0,0.0,0.0
